"locus","n_taxa","aitchison_var"
"GALGAL_R09006.c123.linsi",358,0.0065904234235132
"GALGAL_R09007.c123.linsi",349,0.00519512849229814
"GALGAL_R09008.c123.linsi",327,0.00258590912574213
"GALGAL_R09009.c123.linsi",357,0.00350715271587279
"GALGAL_R09010.c123.linsi",358,0.0045834376876141
"GALGAL_R09011.c123.linsi",351,0.00252146279633454
"GALGAL_R09012.c123.linsi",360,0.0104690260676988
"GALGAL_R09013.c123.linsi",361,0.00578678740229218
"GALGAL_R09014.c123.linsi",344,0.0112250229347687
"GALGAL_R09015.c123.linsi",271,0.0106389460523789
"GALGAL_R09016.c123.linsi",340,0.00522541420098325
"GALGAL_R09017.c123.linsi",227,0.00285605098794311
"GALGAL_R09018.c123.linsi",344,0.00268455816861727
"GALGAL_R09019.c123.linsi",354,0.00532717931266977
"GALGAL_R09020.c123.linsi",294,0.00910793357079939
"GALGAL_R09021.c123.linsi",342,0.00447490714330851
"GALGAL_R09022.c123.linsi",353,0.00368084110521837
"GALGAL_R09023.c123.linsi",361,0.00247525115958143
"GALGAL_R09024.c123.linsi",36,0.0486199238871927
"GALGAL_R09025.c123.linsi",335,0.00471961693775122
"GALGAL_R09026.c123.linsi",307,0.00169973115191867
"GALGAL_R09027.c123.linsi",343,0.00280206361309121
"GALGAL_R09028.c123.linsi",260,0.00245803864397976
"GALGAL_R09029.c123.linsi",16,0.011232581416177
"GALGAL_R09030.c123.linsi",356,0.00358229659003919
"GALGAL_R09031.c123.linsi",354,0.00703011508249293
"GALGAL_R09032.c123.linsi",298,0.00274143701679257
"GALGAL_R09033.c123.linsi",345,0.00192055865359599
"GALGAL_R09034.c123.linsi",325,0.00253063667079352
"GALGAL_R09035.c123.linsi",358,0.0113417649123365
"GALGAL_R09036.c123.linsi",352,0.00301393159171442
"GALGAL_R09037.c123.linsi",286,0.00955848274107262
"GALGAL_R09038.c123.linsi",361,0.00577143214891658
"GALGAL_R09039.c123.linsi",347,0.00421151863931118
"GALGAL_R09040.c123.linsi",363,0.00439672505516412
"GALGAL_R09041.c123.linsi",362,0.0112099250782604
"GALGAL_R09042.c123.linsi",337,0.0268421683252138
"GALGAL_R09043.c123.linsi",361,0.00249616735969887
"GALGAL_R09044.c123.linsi",350,0.00922636948942803
"GALGAL_R09045.c123.linsi",355,0.00312021275347369
"GALGAL_R09046.c123.linsi",346,0.00428427882361077
"GALGAL_R09047.c123.linsi",350,0.00530824312984597
"GALGAL_R09048.c123.linsi",309,0.0036245344469234
"GALGAL_R09049.c123.linsi",351,0.00504296879914636
"GALGAL_R09050.c123.linsi",328,0.0130101855084806
"GALGAL_R09051.c123.linsi",357,0.00470667648009644
"GALGAL_R09052.c123.linsi",358,0.00511740062785579
"GALGAL_R09053.c123.linsi",359,0.0210766061354451
"GALGAL_R09054.c123.linsi",306,0.00452137503008225
"GALGAL_R09055.c123.linsi",301,0.0111882808912403
"GALGAL_R09056.c123.linsi",357,0.00574790306367374
"GALGAL_R09057.c123.linsi",358,0.00160584875710784
"GALGAL_R09058.c123.linsi",357,0.00516278473866207
"GALGAL_R09059.c123.linsi",359,0.00310229903397909
"GALGAL_R09060.c123.linsi",342,0.000893166032502945
"GALGAL_R09061.c123.linsi",362,0.00472501137742579
"GALGAL_R09062.c123.linsi",352,0.00566134056014657
"GALGAL_R09063.c123.linsi",5,0.00291326419786701
"GALGAL_R09064.c123.linsi",356,0.00975879600925949
"GALGAL_R09065.c123.linsi",363,0.00290784381498688
"GALGAL_R09066.c123.linsi",331,0.00383518652691981
"GALGAL_R09067.c123.linsi",350,0.00503941026524397
"GALGAL_R09068.c123.linsi",348,0.00768142736131402
"GALGAL_R09069.c123.linsi",277,0.030651600565501
"GALGAL_R09070.c123.linsi",360,0.00417286225231312
"GALGAL_R09071.c123.linsi",352,0.00199953204638285
"GALGAL_R09072.c123.linsi",357,0.0024505862775038
"GALGAL_R09073.c123.linsi",296,0.0383837451504256
"GALGAL_R09074.c123.linsi",309,0.0188996231476299
"GALGAL_R09075.c123.linsi",307,0.0105224826502577
"GALGAL_R09076.c123.linsi",241,0.0224869417466716
"GALGAL_R09077.c123.linsi",361,0.0398909386195453
"GALGAL_R09078.c123.linsi",320,0.00818935920950985
"GALGAL_R09079.c123.linsi",343,0.03398396368156
"GALGAL_R09080.c123.linsi",254,0.0103390646975456
"GALGAL_R09081.c123.linsi",344,0.0039249349493171
"GALGAL_R09083.c123.linsi",342,0.00852026334371403
"GALGAL_R09084.c123.linsi",363,0.0324012910217686
"GALGAL_R09085.c123.linsi",357,0.0396757194072797
"GALGAL_R09086.c123.linsi",351,0.0301339991082495
"GALGAL_R09087.c123.linsi",357,0.00586252840569081
"GALGAL_R09088.c123.linsi",327,0.0232608103918144
"GALGAL_R09089.c123.linsi",356,0.0162237271532293
"GALGAL_R09090.c123.linsi",211,0.00712624800138428
"GALGAL_R09091.c123.linsi",358,0.0090933251002238
"GALGAL_R09092.c123.linsi",356,0.0170161557016216
"GALGAL_R09093.c123.linsi",267,0.00404190059338931
"GALGAL_R09094.c123.linsi",349,0.00168185771927518
"GALGAL_R09095.c123.linsi",297,0.00265202871216375
"GALGAL_R09096.c123.linsi",352,0.0073941893350137
"GALGAL_R09097.c123.linsi",327,0.00532324628412032
"GALGAL_R09098.c123.linsi",347,0.00684611085422143
"GALGAL_R09099.c123.linsi",335,0.0125768339604285
"GALGAL_R09100.c123.linsi",331,0.00783247031691028
"GALGAL_R09101.c123.linsi",348,0.00389577941997758
"GALGAL_R09102.c123.linsi",363,0.00237753356611549
"GALGAL_R09103.c123.linsi",346,0.00275199242741118
"GALGAL_R09104.c123.linsi",270,0.00831085441972489
"GALGAL_R09105.c123.linsi",336,0.0104179935224801
"GALGAL_R09106.c123.linsi",313,0.00571302093839674
"GALGAL_R09107.c123.linsi",287,0.00170456650444315
"GALGAL_R09108.c123.linsi",343,0.00176852898879563
"GALGAL_R09109.c123.linsi",350,0.0064798815627198
"GALGAL_R09110.c123.linsi",362,0.00733440356989459
"GALGAL_R09111.c123.linsi",353,0.0404510003424769
"GALGAL_R09112.c123.linsi",358,0.00460913136517288
"GALGAL_R09113.c123.linsi",360,0.00541259246909102
"GALGAL_R09114.c123.linsi",360,0.0032425074920761
"GALGAL_R09116.c123.linsi",358,0.0121933010987046
"GALGAL_R09117.c123.linsi",363,0.00323337048685513
"GALGAL_R09118.c123.linsi",357,0.00619176019073884
"GALGAL_R09119.c123.linsi",301,0.0091389822034823
"GALGAL_R09120.c123.linsi",359,0.00291573511180455
"GALGAL_R09121.c123.linsi",356,0.0151955993992838
"GALGAL_R09122.c123.linsi",304,0.00267257052596959
"GALGAL_R09123.c123.linsi",359,0.00538521002619078
"GALGAL_R09124.c123.linsi",306,0.0165861966479918
"GALGAL_R09125.c123.linsi",343,0.0532352396954073
"GALGAL_R09126.c123.linsi",355,0.00444642981535123
"GALGAL_R09128.c123.linsi",362,0.0026261774455091
"GALGAL_R09129.c123.linsi",342,0.00232475029311987
"GALGAL_R09130.c123.linsi",321,0.00722469954050424
"GALGAL_R09131.c123.linsi",207,0.00503497462861451
"GALGAL_R09132.c123.linsi",357,0.00504846706699423
"GALGAL_R09133.c123.linsi",342,0.0106867428618597
"GALGAL_R09134.c123.linsi",346,0.0136661001879255
"GALGAL_R09135.c123.linsi",322,0.0119168223003128
"GALGAL_R09136.c123.linsi",351,0.0202200451864315
"GALGAL_R09137.c123.linsi",346,0.0093534967683426
"GALGAL_R09138.c123.linsi",346,0.00250352138028263
"GALGAL_R09139.c123.linsi",12,0.0019539875687718
"GALGAL_R09140.c123.linsi",358,0.00557815784856135
"GALGAL_R09141.c123.linsi",352,0.0155823069242316
"GALGAL_R09142.c123.linsi",345,0.0119028891727454
"GALGAL_R09143.c123.linsi",334,0.0191205128376811
"GALGAL_R09144.c123.linsi",357,0.00825969127308778
"GALGAL_R09145.c123.linsi",261,0.00263167213163548
"GALGAL_R09146.c123.linsi",349,0.0267527364106899
"GALGAL_R09147.c123.linsi",346,0.00946307129587648
"GALGAL_R09148.c123.linsi",358,0.00836614737501368
"GALGAL_R09149.c123.linsi",355,0.0498467636260627
"GALGAL_R09150.c123.linsi",355,0.00361042913344367
"GALGAL_R09151.c123.linsi",348,0.0161077555929419
"GALGAL_R09152.c123.linsi",358,0.0102338443829313
"GALGAL_R09153.c123.linsi",357,0.0136784504817211
"GALGAL_R09154.c123.linsi",331,0.00892586851198432
"GALGAL_R09155.c123.linsi",323,0.00456940724461459
"GALGAL_R09156.c123.linsi",360,0.0103291898866652
"GALGAL_R09157.c123.linsi",363,0.00240298471262097
"GALGAL_R09158.c123.linsi",347,0.00902881112677843
"GALGAL_R09159.c123.linsi",349,0.00419629585206985
"GALGAL_R09160.c123.linsi",335,0.00350482927165326
"GALGAL_R09161.c123.linsi",323,0.00163011754408376
"GALGAL_R09162.c123.linsi",353,0.0278139732451518
"GALGAL_R09163.c123.linsi",349,0.00124109341963631
"GALGAL_R09164.c123.linsi",141,0.00631636707290785
"GALGAL_R09165.c123.linsi",354,0.0178462930187007
"GALGAL_R09166.c123.linsi",356,0.0030514786602455
"GALGAL_R09167.c123.linsi",360,0.00211699693730132
"GALGAL_R09168.c123.linsi",335,0.00576969650020655
"GALGAL_R09169.c123.linsi",337,0.001532730529886
"GALGAL_R09170.c123.linsi",348,0.00474549728090583
"GALGAL_R09171.c123.linsi",332,0.0081508429089661
"GALGAL_R09172.c123.linsi",354,0.00359121679353704
"GALGAL_R09173.c123.linsi",360,0.00487755638730508
"GALGAL_R09174.c123.linsi",362,0.0138048048688775
"GALGAL_R09175.c123.linsi",320,0.00338108043299657
"GALGAL_R09176.c123.linsi",361,0.0065037593166913
"GALGAL_R09177.c123.linsi",340,0.0239736118536449
"GALGAL_R09178.c123.linsi",282,0.00198889240777957
"GALGAL_R09179.c123.linsi",361,0.00663151346793812
"GALGAL_R09180.c123.linsi",355,0.00828806629597293
"GALGAL_R09181.c123.linsi",359,0.00392589729881112
"GALGAL_R09182.c123.linsi",303,0.0172280861248023
"GALGAL_R09183.c123.linsi",347,0.0247632837474535
"GALGAL_R09184.c123.linsi",361,0.00235928125531906
"GALGAL_R09185.c123.linsi",339,0.0111530158979523
"GALGAL_R09186.c123.linsi",182,0.0695032078736473
"GALGAL_R09187.c123.linsi",355,0.00707871987768398
"GALGAL_R09188.c123.linsi",357,0.00490577262519912
"GALGAL_R09189.c123.linsi",357,0.00340620347174548
"GALGAL_R09190.c123.linsi",349,0.00135436512396561
"GALGAL_R09191.c123.linsi",277,0.00636135208560887
"GALGAL_R09192.c123.linsi",349,0.0263114765606344
"GALGAL_R09193.c123.linsi",148,0.00836237012811503
"GALGAL_R09195.c123.linsi",348,0.00464957598496483
"GALGAL_R09196.c123.linsi",338,0.00579131553869825
"GALGAL_R09197.c123.linsi",352,0.0207104807003736
"GALGAL_R09198.c123.linsi",357,0.00848910017167478
"GALGAL_R09199.c123.linsi",352,0.00430071521412014
"GALGAL_R09200.c123.linsi",326,0.00175278406310766
"GALGAL_R09201.c123.linsi",358,0.00744742307825412
"GALGAL_R09202.c123.linsi",331,0.0383357928629542
"GALGAL_R09203.c123.linsi",334,0.00270993790066786
"GALGAL_R09204.c123.linsi",357,0.00532961762845773
"GALGAL_R09205.c123.linsi",356,0.00330807868091357
"GALGAL_R09206.c123.linsi",357,0.0315378165479786
"GALGAL_R09207.c123.linsi",357,0.00801490334879447
"GALGAL_R09208.c123.linsi",360,0.00495042129346862
"GALGAL_R09209.c123.linsi",357,0.00779865797973697
"GALGAL_R09217.c123.linsi",353,0.0162995351115115
"GALGAL_R09218.c123.linsi",337,0.0080512087287404
"GALGAL_R09219.c123.linsi",127,0.00324880719570247
"GALGAL_R09220.c123.linsi",270,0.00406829962177999
"GALGAL_R09221.c123.linsi",337,0.0333402373491858
"GALGAL_R09222.c123.linsi",30,0.00749637933969568
"GALGAL_R09223.c123.linsi",338,0.0220118606231607
"GALGAL_R09224.c123.linsi",316,0.0181536520538697
"GALGAL_R09225.c123.linsi",360,0.023007512000919
"GALGAL_R09226.c123.linsi",315,0.00307272271221034
"GALGAL_R09227.c123.linsi",198,0.033772168574027
"GALGAL_R09228.c123.linsi",327,0.00427272531532591
"GALGAL_R09229.c123.linsi",329,0.00629569183399018
"GALGAL_R09230.c123.linsi",360,0.0107816393963532
"GALGAL_R09231.c123.linsi",359,0.00537905395812465
"GALGAL_R09232.c123.linsi",352,0.0107372074048411
"GALGAL_R09233.c123.linsi",357,0.00346728587966323
"GALGAL_R09234.c123.linsi",358,0.00800482030292206
"GALGAL_R09235.c123.linsi",158,0.0106207798206883
"GALGAL_R09236.c123.linsi",358,0.00244954570679711
"GALGAL_R09237.c123.linsi",357,0.00199002327648211
"GALGAL_R09238.c123.linsi",338,0.00541910072969873
"GALGAL_R09239.c123.linsi",354,0.00347616464128431
"GALGAL_R09240.c123.linsi",354,0.00668013944834214
"GALGAL_R09241.c123.linsi",360,0.00326372389163135
"GALGAL_R09242.c123.linsi",359,0.0064717067429484
"GALGAL_R09243.c123.linsi",346,0.00408515152010465
"GALGAL_R09244.c123.linsi",359,0.00510921624675931
"GALGAL_R09245.c123.linsi",357,0.00402385789547574
"GALGAL_R09246.c123.linsi",235,0.00642835227999871
"GALGAL_R09247.c123.linsi",355,0.00280812716607991
"GALGAL_R09248.c123.linsi",45,0.0255522961258275
"GALGAL_R09249.c123.linsi",354,0.00258585166104952
"GALGAL_R09250.c123.linsi",357,0.00214483512924788
"GALGAL_R09251.c123.linsi",354,0.00625246219773431
"GALGAL_R09252.c123.linsi",359,0.00525283088661131
"GALGAL_R09253.c123.linsi",344,0.00547775943007572
"GALGAL_R09254.c123.linsi",343,0.00937614546611326
"GALGAL_R09255.c123.linsi",320,0.0211480834582977
"GALGAL_R09256.c123.linsi",354,0.0845499698688021
"GALGAL_R09257.c123.linsi",346,0.0219808527347871
"GALGAL_R09258.c123.linsi",46,0.067873518246812
"GALGAL_R09259.c123.linsi",320,0.0113930162958428
"GALGAL_R09260.c123.linsi",348,0.019615587093369
"GALGAL_R09261.c123.linsi",131,0.0186355799789009
"GALGAL_R09262.c123.linsi",332,0.0173991898993417
"GALGAL_R09263.c123.linsi",351,0.0110915095200176
"GALGAL_R09264.c123.linsi",352,0.0146412964824616
"GALGAL_R09265.c123.linsi",352,0.0383342364975393
"GALGAL_R09266.c123.linsi",352,0.0151400263619116
"GALGAL_R09267.c123.linsi",342,0.012501826022482
"GALGAL_R09268.c123.linsi",199,0.0122088746660229
"GALGAL_R09269.c123.linsi",337,0.0236079562171035
"GALGAL_R09270.c123.linsi",350,0.0349680613935568
"GALGAL_R09271.c123.linsi",348,0.0144485370762419
"GALGAL_R09272.c123.linsi",354,0.0249585991000852
"GALGAL_R09273.c123.linsi",354,0.00896797360213744
"GALGAL_R09274.c123.linsi",361,0.00576254744557733
"GALGAL_R09275.c123.linsi",358,0.013997847095074
"GALGAL_R09276.c123.linsi",348,0.00660013942815758
"GALGAL_R09277.c123.linsi",363,0.00923967006586193
"GALGAL_R09278.c123.linsi",355,0.00764991422868322
"GALGAL_R09279.c123.linsi",323,0.00623669538155131
"GALGAL_R09280.c123.linsi",356,0.00169557416766958
"GALGAL_R09281.c123.linsi",325,0.00726186991163769
"GALGAL_R09282.c123.linsi",358,0.0311768846510955
"GALGAL_R09283.c123.linsi",299,0.00725062976922406
"GALGAL_R09284.c123.linsi",355,0.00372088848644024
"GALGAL_R09285.c123.linsi",343,0.00278610957298428
"GALGAL_R09286.c123.linsi",357,0.0127971995497781
"GALGAL_R09287.c123.linsi",353,0.00265415008230732
"GALGAL_R09288.c123.linsi",342,0.0253203985058335
"GALGAL_R09289.c123.linsi",324,0.00943695893148343
"GALGAL_R09290.c123.linsi",354,0.00622548459952406
"GALGAL_R09291.c123.linsi",354,0.000978372342689665
"GALGAL_R09292.c123.linsi",332,0.0165492766266875
"GALGAL_R09293.c123.linsi",321,0.00632763714866185
"GALGAL_R09294.c123.linsi",20,0.0163026637131554
"GALGAL_R09295.c123.linsi",334,0.00632314055236837
"GALGAL_R09296.c123.linsi",166,0.00690784587905434
"GALGAL_R09297.c123.linsi",352,0.0258506635313009
"GALGAL_R09298.c123.linsi",359,0.0178894234770331
"GALGAL_R09299.c123.linsi",4,0.0240476904519052
"GALGAL_R09300.c123.linsi",6,0.0142765485324152
"GALGAL_R09301.c123.linsi",301,0.010652290431755
"GALGAL_R09302.c123.linsi",30,0.0223655745213694
"GALGAL_R09303.c123.linsi",83,0.0170492185576164
"GALGAL_R09304.c123.linsi",328,0.00998396477769832
"GALGAL_R09305.c123.linsi",341,0.00987595908341465
"GALGAL_R09306.c123.linsi",346,0.0174409725017407
"GALGAL_R09307.c123.linsi",359,0.0165826533198302
"GALGAL_R09308.c123.linsi",353,0.00732627376449263
"GALGAL_R09309.c123.linsi",190,0.010610450675764
"GALGAL_R09310.c123.linsi",326,0.00345213648742165
"GALGAL_R09312.c123.linsi",233,0.0145903103464756
"GALGAL_R09313.c123.linsi",337,0.0116657244797759
"GALGAL_R09314.c123.linsi",346,0.0150641200703048
"GALGAL_R09315.c123.linsi",358,0.008184378831867
"GALGAL_R09316.c123.linsi",333,0.00768043116981411
"GALGAL_R09317.c123.linsi",129,0.00821793552285088
"GALGAL_R09318.c123.linsi",255,0.0138741376167085
"GALGAL_R09319.c123.linsi",316,0.0111033520512936
"GALGAL_R09320.c123.linsi",358,0.0109658506295586
"GALGAL_R09321.c123.linsi",319,0.0122016346183638
"GALGAL_R09322.c123.linsi",217,0.0110226179466837
"GALGAL_R09323.c123.linsi",237,0.0151800680036069
"GALGAL_R09324.c123.linsi",130,0.0285703814651691
"GALGAL_R09325.c123.linsi",293,0.00862687218605692
"GALGAL_R09326.c123.linsi",30,0.0204593391639854
"GALGAL_R09327.c123.linsi",311,0.00608881140313837
"GALGAL_R09328.c123.linsi",250,0.0105683286948886
"GALGAL_R09329.c123.linsi",282,0.00660460687758268
"GALGAL_R09330.c123.linsi",303,0.0127444055086491
"GALGAL_R09331.c123.linsi",347,0.00804051615868364
"GALGAL_R09332.c123.linsi",352,0.00634149982265383
"GALGAL_R09333.c123.linsi",346,0.0203827875270286
"GALGAL_R09334.c123.linsi",353,0.0054325629078714
"GALGAL_R09335.c123.linsi",361,0.00818226076320648
"GALGAL_R09336.c123.linsi",359,0.00683124756926899
"GALGAL_R09337.c123.linsi",354,0.00335920518150801
"GALGAL_R09338.c123.linsi",353,0.0153858419145131
"GALGAL_R09339.c123.linsi",354,0.0122211115991698
"GALGAL_R09340.c123.linsi",344,0.00320408693888385
"GALGAL_R09341.c123.linsi",351,0.00872740843119428
"GALGAL_R09342.c123.linsi",326,0.00396875622794284
"GALGAL_R09343.c123.linsi",353,0.00777763897354639
"GALGAL_R09344.c123.linsi",288,0.00991192896092196
"GALGAL_R09345.c123.linsi",339,0.0200810095817223
"GALGAL_R09346.c123.linsi",345,0.00842613270408843
"GALGAL_R09347.c123.linsi",285,0.00803931799794587
"GALGAL_R09348.c123.linsi",334,0.00494313396022906
"GALGAL_R09349.c123.linsi",353,0.00540286693039659
"GALGAL_R09350.c123.linsi",342,0.00999020470307315
"GALGAL_R09351.c123.linsi",359,0.00760427786333525
"GALGAL_R09352.c123.linsi",347,0.00713632698764889
"GALGAL_R09353.c123.linsi",285,0.0118675992681316
"GALGAL_R09354.c123.linsi",356,0.00469793103525781
"GALGAL_R09355.c123.linsi",357,0.00211408382090208
"GALGAL_R09356.c123.linsi",362,0.0159039397591917
"GALGAL_R09357.c123.linsi",226,0.0309392505916477
"GALGAL_R09358.c123.linsi",358,0.0383354557606684
"GALGAL_R09359.c123.linsi",354,0.0229959877958304
"GALGAL_R09360.c123.linsi",340,0.00201525233556688
"GALGAL_R09361.c123.linsi",356,0.00385787443364237
"GALGAL_R09362.c123.linsi",354,0.0032575619096043
"GALGAL_R09363.c123.linsi",361,0.0224339287264197
"GALGAL_R09364.c123.linsi",358,0.0106541907001585
"GALGAL_R09365.c123.linsi",360,0.00691670427017988
"GALGAL_R09366.c123.linsi",301,0.100265477911747
"GALGAL_R09367.c123.linsi",343,0.00874547985337265
"GALGAL_R09368.c123.linsi",296,0.0093513329387958
"GALGAL_R09369.c123.linsi",350,0.0304584350671596
"GALGAL_R09370.c123.linsi",309,0.0213301689900027
"GALGAL_R09371.c123.linsi",347,0.047517919733678
"GALGAL_R09372.c123.linsi",322,0.0143246130192832
"GALGAL_R09373.c123.linsi",346,0.0122219962483938
"GALGAL_R09374.c123.linsi",357,0.00786420248788634
"GALGAL_R09375.c123.linsi",359,0.00930943464348944
"GALGAL_R09376.c123.linsi",355,0.00371546855950559
"GALGAL_R09377.c123.linsi",140,0.0070849650939258
"GALGAL_R09378.c123.linsi",295,0.00249862886145731
"GALGAL_R09379.c123.linsi",354,0.00498879969910358
"GALGAL_R09380.c123.linsi",286,0.00567431608817598
"GALGAL_R09381.c123.linsi",356,0.00735586621063011
"GALGAL_R09382.c123.linsi",355,0.00958899247524634
"GALGAL_R09383.c123.linsi",347,0.0332166280388808
"GALGAL_R09384.c123.linsi",353,0.00714203956124087
"GALGAL_R09385.c123.linsi",355,0.00526527974634307
"GALGAL_R09386.c123.linsi",359,0.00547987932180391
"GALGAL_R09387.c123.linsi",255,0.0075188007219519
"GALGAL_R09388.c123.linsi",353,0.0139435304133624
"GALGAL_R09389.c123.linsi",346,0.0146069780151755
"GALGAL_R09390.c123.linsi",288,0.0302482152877606
"GALGAL_R09391.c123.linsi",345,0.0081150481922176
"GALGAL_R09392.c123.linsi",357,0.00591265751451429
"GALGAL_R09393.c123.linsi",356,0.0127169041648783
"GALGAL_R09394.c123.linsi",349,0.00569720412864522
"GALGAL_R09395.c123.linsi",362,0.0206214789746634
"GALGAL_R09396.c123.linsi",277,0.0057159703158471
"GALGAL_R09397.c123.linsi",363,0.00688225828836516
"GALGAL_R09398.c123.linsi",360,0.00673362477017499
"GALGAL_R09399.c123.linsi",349,0.0328547087844333
"GALGAL_R09400.c123.linsi",361,0.00739023860586759
"GALGAL_R09401.c123.linsi",363,0.00360464119750493
"GALGAL_R09402.c123.linsi",149,0.00705297701863359
"GALGAL_R09403.c123.linsi",329,0.00318170394186586
"GALGAL_R09404.c123.linsi",359,0.0113751719409706
"GALGAL_R09405.c123.linsi",299,0.00877618805253352
"GALGAL_R09406.c123.linsi",361,0.00766408151892248
"GALGAL_R09407.c123.linsi",339,0.00421086500200771
"GALGAL_R09408.c123.linsi",109,0.0145296865483901
"GALGAL_R09409.c123.linsi",346,0.00656187957183035
"GALGAL_R09410.c123.linsi",338,0.0647785758309055
"GALGAL_R09411.c123.linsi",351,0.0470270011953375
"GALGAL_R09412.c123.linsi",246,0.029094875959735
"GALGAL_R09413.c123.linsi",355,0.00984422019243688
"GALGAL_R09414.c123.linsi",357,0.00140029061472017
"GALGAL_R09415.c123.linsi",181,0.0395645158823928
"GALGAL_R09416.c123.linsi",359,0.00588697610517515
"GALGAL_R09417.c123.linsi",106,0.00970809443085825
"GALGAL_R09418.c123.linsi",322,0.0288157612575019
"GALGAL_R09419.c123.linsi",361,0.00279036992464753
"GALGAL_R09420.c123.linsi",343,0.0161198704921862
"GALGAL_R09421.c123.linsi",168,0.00715880984832518
"GALGAL_R09422.c123.linsi",320,0.0119900907249589
"GALGAL_R09423.c123.linsi",14,0.0181859449583009
"GALGAL_R09424.c123.linsi",353,0.00976011407618657
"GALGAL_R09425.c123.linsi",340,0.017107375443303
"GALGAL_R09426.c123.linsi",344,0.0700624901202998
